time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,1.3261595419317336,-1.7705200527986644,20.215063693141815,6.251958095087456,6.198640184464725,0.0,1.5102558634464038,-1.4094711475642874,5.545048887858497,0.003225045695661042,0.005043542717371809,0.0,472.9237923015563,474.77308742927926,474.3409926120587,476.3420522038872
3.2400000000000024,1.4187497622692344,-1.855894329202741,20.55394029768281,6.251913577720622,6.199253229137323,0.0,1.575918453066815,-1.4363052375169567,5.749789358374666,-0.010172458860136579,0.018953020937117482,0.0,498.2548974459007,499.2707959294251,497.65338714576444,496.6716348123049
3.3000000000000025,1.5151020050910584,-1.9428270948746214,20.903252123747357,6.251252535841747,6.200192766247795,0.0,1.6356210037341408,-1.4615071053599036,5.893176410831711,-0.012763108654538976,0.008087191765839412,0.0,482.60148754822785,481.78038227894547,482.6365203928359,482.4410541200707
3.3600000000000025,1.6146163776966584,-2.031135559436302,21.256394238170927,6.250015523850511,6.200165004100441,0.0,1.6814772097314876,-1.4821959064031356,5.878279262712958,-0.04496120290934158,-0.02906672131950782,0.0,437.1716000098214,434.06409574170226,436.42619757599806,433.7296820000761
3.4200000000000026,1.7169381513537665,-2.1207353423565167,21.609268853129162,6.247221333611231,6.197957691204831,0.0,1.7293913909481042,-1.504704763597919,5.884100289169139,-0.04999738647601083,-0.060417298123631336,0.0,442.9759867906728,440.38899483867567,442.4179141826163,442.00166796299493
3.4800000000000026,1.8222675035802254,-2.211775122393597,21.963532059066647,6.24413148296863,6.194251142705546,0.0,1.781891251738659,-1.5302293613680678,5.924348074412206,-0.05467929294184993,-0.06464015047795611,0.0,452.57567696883484,452.2329216311459,453.8818051725022,453.5041725657017
3.5400000000000027,1.9311615728518325,-2.3045589100739305,22.32405388679176,6.240652013100856,6.190430476316882,0.0,1.8482401709504188,-1.5629026469275018,6.092005607267328,-0.06560697891962522,-0.06182016468393592,0.0,492.08806432209263,492.2942815147857,491.70381328922525,490.8914302063022
3.6000000000000028,2.043745072928004,-2.399211139768009,22.69062642388167,6.237368298785096,6.186697014766388,0.0,1.9048463190794411,-1.5924891121818006,6.126755274896968,-0.03891584895619104,-0.06304487313514584,0.0,454.70544067594136,454.6046042626909,452.61975272655405,454.7610670209641
3.660000000000003,2.1603120855769,-2.495942942292836,23.064610067556806,6.234909391945031,6.183361186018882,0.0,1.980998183209483,-1.6321344167311929,6.338042099553987,-0.045470531474937785,-0.04379486191209566,0.0,505.0658614650027,506.4507892260794,507.8637880526936,507.39268533583373
3.720000000000003,2.2813631065031745,-2.5950389629171027,23.44970038798657,6.232403573588783,6.18064249904927,0.0,2.0542096240019205,-1.671311795991252,6.497250754721789,-0.03522625867783816,-0.04853056187505657,0.0,494.74135232715395,494.3915116391403,494.04592347139385,494.8000616259648
3.780000000000003,2.4062867749660732,-2.696255328300816,23.838754417189016,6.23008703614798,6.177921997246688,0.0,2.110132992193933,-1.702762939658079,6.471253211525375,-0.046415863330172925,-0.039626500828368494,0.0,440.7044826081182,441.4388000597675,440.57058234453484,439.64342420468967
3.840000000000003,2.534418114201096,-2.799306862910198,24.224477199357636,6.227215680599887,6.175706059853139,0.0,2.1611019812236947,-1.732529050687355,6.386554425512035,-0.0509028207075012,-0.03202642054124581,0.0,421.4619953898283,422.11781287751916,420.881684247195,420.4915187272128
3.900000000000003,2.665675156294102,-2.9042112210396342,24.605485931721837,6.223987426209796,6.1738669726208,0.0,2.2142850319874117,-1.7645493436612538,6.314041329982238,-0.06034806453109517,-0.028034780121448957,0.0,423.3506746734737,423.69371907717306,425.8360671475898,425.0250309278718
3.960000000000003,2.8000786493265513,-3.011053635801966,24.981533751055906,6.219989321828239,6.1721194561742685,0.0,2.2659762233755547,-1.7971746066388192,6.221295975065669,-0.0837742355981939,-0.03140027116150008,0.0,417.0768907545316,416.7824597984031,418.10077650382505,416.05033430474987
4.020000000000002,2.938333798974066,-3.120335103017613,25.358518767653155,6.215570855356093,6.170043481776322,0.0,2.342614849800762,-1.8459846504445376,6.34399986723015,-0.058646233095609165,-0.041918676475690794,0.0,484.49547273924816,483.70341818533444,482.79676456435044,484.6853474932347
4.080000000000001,3.080580360153262,-3.2322486124660537,25.73719123923741,6.211861658087294,6.167539085280838,0.0,2.3991338021745,-1.8847736195428304,6.278646236574766,-0.06906957622453785,-0.041384945121970114,0.0,427.02721549378833,427.07174485671834,427.8339457714185,426.9423631197969
